anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,suspected_driver_kpi,driver_direction,root_cause_confidence,confidence_tier,is_externally_driven,external_driver_type,actionability_score,actionability_label,escalation_suppressed,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,priority_score,priority_band,priority_rank,layer4_priority_flag,immediate_action,short_term_fix,recommended_owner,effort_level,llm_enhanced,urgency_label,delivery_channel,delivery_status,sent_at,message_id,recipient,alert_subject
ANO-20250128-ROAS,2025-01-28,avg_roas,1,MEDIUM,DOWN,-64.67,-0.8378,avg_roas,DOWN,,UNAVAILABLE,True,competitive_pressure,0.45,SUPPRESSED,True,[MEDIUM] avg_roas moved DOWN -64.7% on 2025-01-28. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.,15910.38,7903.99,199,68187.35,19.401,"Marketing ROAS is tracking $15,910 below forecast for the week. At current trajectory, this represents a $68,187 monthly shortfall — 19.4% below plan. Approximately 199 customers experienced degraded marketing roas.",0.706473,MEDIUM,90,SUPPRESSED,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Suppressed,,SUPPRESSED,2025-01-28 09:00:00,MSG-SUP-0077,audit-log@company.com,[SUPPRESSED] Avg. ROAS DOWN -64.7% — External: competitive_pressure | 2025-01-28
ANO-20250129-ROAS,2025-01-29,avg_roas,1,MEDIUM,UP,56.67,0.8838,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +56.7% on 2025-01-29. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-13942.19,-6926.23,175,-59752.24,-17.001,"Marketing ROAS surged +56.7% above forecast. Weekly revenue uplift: +$13,942 (+$59,752 monthly, 17.0% above plan). Approximately 175 customers contributed to the uplift.",0.812836,HIGH,71,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-29 09:00:00,MSG-SUP-0061,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +56.7% — Positive change, no alert needed | 2025-01-29"
ANO-20250130-ROAS,2025-01-30,avg_roas,1,MEDIUM,UP,47.76,0.834,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +47.8% on 2025-01-30. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-11750.11,-5837.24,147,-50357.63,-14.328,"Marketing ROAS surged +47.8% above forecast. Weekly revenue uplift: +$11,750 (+$50,358 monthly, 14.3% above plan). Approximately 147 customers contributed to the uplift.",0.808124,HIGH,76,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-30 09:00:00,MSG-SUP-0065,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +47.8% — Positive change, no alert needed | 2025-01-30"
ANO-20250131-ROAS,2025-01-31,avg_roas,1,MEDIUM,UP,105.9,1.8432,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +105.9% on 2025-01-31. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-26053.96,-12943.14,327,-111659.82,-31.77,"Marketing ROAS surged +105.9% above forecast. Weekly revenue uplift: +$26,054 (+$111,660 monthly, 31.8% above plan). Approximately 327 customers contributed to the uplift.",0.830057,HIGH,56,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-01-31 09:00:00,MSG-SUP-0051,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +105.9% — Positive change, no alert needed | 2025-01-31"
ANO-20250201-ROAS,2025-02-01,avg_roas,1,MEDIUM,DOWN,-40.5,-0.7371,avg_roas,DOWN,,UNAVAILABLE,True,competitive_pressure,0.45,SUPPRESSED,True,[MEDIUM] avg_roas moved DOWN -40.5% on 2025-02-01. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.,9963.98,4949.92,125,42702.76,12.15,"Marketing ROAS is tracking $9,964 below forecast for the week. At current trajectory, this represents a $42,703 monthly shortfall — 12.2% below plan. Approximately 125 customers experienced degraded marketing roas.",0.693583,MEDIUM,92,SUPPRESSED,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Suppressed,,SUPPRESSED,2025-02-01 09:00:00,MSG-SUP-0079,audit-log@company.com,[SUPPRESSED] Avg. ROAS DOWN -40.5% — External: competitive_pressure | 2025-02-01
ANO-20250202-ROAS,2025-02-02,avg_roas,1,MEDIUM,UP,45.5,0.8436,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +45.5% on 2025-02-02. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-11194.1,-5561.03,140,-47974.71,-13.65,"Marketing ROAS surged +45.5% above forecast. Weekly revenue uplift: +$11,194 (+$47,975 monthly, 13.7% above plan). Approximately 140 customers contributed to the uplift.",0.806789,HIGH,78,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-02-02 09:00:00,MSG-SUP-0066,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +45.5% — Positive change, no alert needed | 2025-02-02"
ANO-20250204-ROAS,2025-02-04,avg_roas,1,MEDIUM,DOWN,-66.42,-1.2275,avg_roas,DOWN,,UNAVAILABLE,True,competitive_pressure,0.45,SUPPRESSED,True,[MEDIUM] avg_roas moved DOWN -66.4% on 2025-02-04. Root: avg_roas (no deeper driver above watch threshold). External: competitive pressure detected. Actionability: SUPPRESSED. Escalation SUPPRESSED.,16340.92,8117.88,205,70032.53,19.926,"Marketing ROAS is tracking $16,341 below forecast for the week. At current trajectory, this represents a $70,033 monthly shortfall — 19.9% below plan. Approximately 205 customers experienced degraded marketing roas.",0.707208,MEDIUM,89,SUPPRESSED,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Suppressed,,SUPPRESSED,2025-02-04 09:00:00,MSG-SUP-0076,audit-log@company.com,[SUPPRESSED] Avg. ROAS DOWN -66.4% — External: competitive_pressure | 2025-02-04
ANO-20250217-ROAS,2025-02-17,avg_roas,1,MEDIUM,UP,117.65,1.8149,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +117.7% on 2025-02-17. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-28944.74,-14379.23,363,-124048.89,-35.295,"Marketing ROAS surged +117.7% above forecast. Weekly revenue uplift: +$28,945 (+$124,049 monthly, 35.3% above plan). Approximately 363 customers contributed to the uplift.",0.832955,HIGH,51,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-02-17 09:00:00,MSG-SUP-0047,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +117.7% — Positive change, no alert needed | 2025-02-17"
ANO-20250220-ROAS,2025-02-20,avg_roas,1,MEDIUM,UP,72.61,1.3255,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +72.6% on 2025-02-20. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-17863.81,-8874.42,224,-76559.2,-21.783,"Marketing ROAS surged +72.6% above forecast. Weekly revenue uplift: +$17,864 (+$76,559 monthly, 21.8% above plan). Approximately 224 customers contributed to the uplift.",0.819662,HIGH,65,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-02-20 09:00:00,MSG-SUP-0058,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +72.6% — Positive change, no alert needed | 2025-02-20"
ANO-20250226-ROAS,2025-02-26,avg_roas,1,MEDIUM,UP,121.08,1.5331,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +121.1% on 2025-02-26. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-29788.6,-14798.44,373,-127665.45,-36.324,"Marketing ROAS surged +121.1% above forecast. Weekly revenue uplift: +$29,789 (+$127,665 monthly, 36.3% above plan). Approximately 373 customers contributed to the uplift.",0.833746,HIGH,50,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-02-26 09:00:00,MSG-SUP-0046,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +121.1% — Positive change, no alert needed | 2025-02-26"
ANO-20250430-ROAS,2025-04-30,avg_roas,1,MEDIUM,UP,124.2,1.7994,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +124.2% on 2025-04-30. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-30556.2,-15179.77,383,-130955.14,-37.26,"Marketing ROAS surged +124.2% above forecast. Weekly revenue uplift: +$30,556 (+$130,955 monthly, 37.3% above plan). Approximately 383 customers contributed to the uplift.",0.834447,HIGH,48,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-04-30 09:00:00,MSG-SUP-0045,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +124.2% — Positive change, no alert needed | 2025-04-30"
ANO-20250505-ROAS,2025-05-05,avg_roas,1,MEDIUM,UP,77.29,1.2199,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +77.3% on 2025-05-05. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-19015.21,-9446.41,238,-81493.74,-23.187,"Marketing ROAS surged +77.3% above forecast. Weekly revenue uplift: +$19,015 (+$81,494 monthly, 23.2% above plan). Approximately 238 customers contributed to the uplift.",0.821383,HIGH,62,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-05-05 09:00:00,MSG-SUP-0056,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +77.3% — Positive change, no alert needed | 2025-05-05"
ANO-20250525-ROAS,2025-05-25,avg_roas,1,HIGH,UP,263.89,2.246,total_clicks,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[HIGH] avg_roas moved UP +263.9% on 2025-05-25. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-64923.31,-32252.73,814,-278242.77,-79.167,"Marketing ROAS surged +263.9% above forecast. Weekly revenue uplift: +$64,923 (+$278,243 monthly, 79.2% above plan). Approximately 814 customers contributed to the uplift.",0.935205,HIGH,4,SUPPRESSED,Confirm attribution accuracy; check for pixel or tracking changes inflating attributed revenue,Identify campaigns driving ROAS and click uplift; reallocate budget toward top performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-05-25 09:00:00,MSG-SUP-0004,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +263.9% — Positive change, no alert needed | 2025-05-25"
ANO-20250609-ROAS,2025-06-09,avg_roas,1,MEDIUM,UP,87.15,1.4965,total_clicks,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +87.2% on 2025-06-09. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-21441.0,-10651.51,269,-91890.02,-26.145,"Marketing ROAS surged +87.2% above forecast. Weekly revenue uplift: +$21,441 (+$91,890 monthly, 26.1% above plan). Approximately 269 customers contributed to the uplift.",0.90469,HIGH,14,SUPPRESSED,Confirm attribution accuracy; check for pixel or tracking changes inflating attributed revenue,Identify campaigns driving ROAS and click uplift; reallocate budget toward top performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-06-09 09:00:00,MSG-SUP-0013,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +87.2% — Positive change, no alert needed | 2025-06-09"
ANO-20250707-ROAS,2025-07-07,avg_roas,1,MEDIUM,UP,90.1,1.452,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +90.1% on 2025-07-07. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-22166.78,-11012.06,278,-95000.47,-27.03,"Marketing ROAS surged +90.1% above forecast. Weekly revenue uplift: +$22,167 (+$95,000 monthly, 27.0% above plan). Approximately 278 customers contributed to the uplift.",0.825607,HIGH,59,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-07-07 09:00:00,MSG-SUP-0054,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +90.1% — Positive change, no alert needed | 2025-07-07"
ANO-20250710-ROAS,2025-07-10,avg_roas,1,MEDIUM,UP,74.59,1.2251,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +74.6% on 2025-07-10. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-18350.94,-9116.42,230,-78646.89,-22.377,"Marketing ROAS surged +74.6% above forecast. Weekly revenue uplift: +$18,351 (+$78,647 monthly, 22.4% above plan). Approximately 230 customers contributed to the uplift.",0.820403,HIGH,63,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-07-10 09:00:00,MSG-SUP-0057,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +74.6% — Positive change, no alert needed | 2025-07-10"
ANO-20250726-ROAS,2025-07-26,avg_roas,1,MEDIUM,UP,116.66,1.8645,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +116.7% on 2025-07-26. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-28701.18,-14258.23,360,-123005.05,-34.998,"Marketing ROAS surged +116.7% above forecast. Weekly revenue uplift: +$28,701 (+$123,005 monthly, 35.0% above plan). Approximately 360 customers contributed to the uplift.",0.832722,HIGH,52,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-07-26 09:00:00,MSG-SUP-0048,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +116.7% — Positive change, no alert needed | 2025-07-26"
ANO-20250819-ROAS,2025-08-19,avg_roas,1,MEDIUM,UP,113.79,1.8604,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +113.8% on 2025-08-19. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-27995.09,-13907.46,351,-119978.95,-34.137,"Marketing ROAS surged +113.8% above forecast. Weekly revenue uplift: +$27,995 (+$119,979 monthly, 34.1% above plan). Approximately 351 customers contributed to the uplift.",0.832036,HIGH,53,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-08-19 09:00:00,MSG-SUP-0049,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +113.8% — Positive change, no alert needed | 2025-08-19"
ANO-20250830-ROAS,2025-08-30,avg_roas,1,MEDIUM,UP,131.21,1.825,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +131.2% on 2025-08-30. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-32280.83,-16036.53,405,-138346.41,-39.363,"Marketing ROAS surged +131.2% above forecast. Weekly revenue uplift: +$32,281 (+$138,346 monthly, 39.4% above plan). Approximately 405 customers contributed to the uplift.",0.835959,HIGH,47,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-08-30 09:00:00,MSG-SUP-0044,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +131.2% — Positive change, no alert needed | 2025-08-30"
ANO-20250831-ROAS,2025-08-31,avg_roas,1,MEDIUM,UP,58.12,0.8378,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +58.1% on 2025-08-31. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-14298.92,-7103.45,179,-61281.1,-17.436,"Marketing ROAS surged +58.1% above forecast. Weekly revenue uplift: +$14,299 (+$61,281 monthly, 17.4% above plan). Approximately 179 customers contributed to the uplift.",0.813531,HIGH,70,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-08-31 09:00:00,MSG-SUP-0060,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +58.1% — Positive change, no alert needed | 2025-08-31"
ANO-20250917-ROAS,2025-09-17,avg_roas,1,MEDIUM,DOWN,-61.11,-0.7594,avg_roas,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -61.1% on 2025-09-17. Root: avg_roas (no deeper driver above watch threshold). No external suppression. Fully actionable.,15034.54,7468.89,189,64433.72,18.333,"Marketing ROAS is tracking $15,035 below forecast for the week. At current trajectory, this represents a $64,434 monthly shortfall — 18.3% below plan. Approximately 189 customers experienced degraded marketing roas.",0.814913,HIGH,67,INVESTIGATE,Pause underperforming ad groups above $50 CPA; check for pixel tracking issues or attribution window changes,Shift 30% of budget from underperforming channels to email/organic; review bid strategy against target ROAS,Performance Marketing,M,False,Daily,Email,QUEUED,2025-09-18 08:00:00,MSG-INV-0009,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -61.1% — Priority #67 | 2025-09-17
ANO-20250920-ROAS,2025-09-20,avg_roas,1,MEDIUM,UP,229.57,2.105,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +229.6% on 2025-09-20. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-56479.76,-28058.13,708,-242056.13,-68.871,"Marketing ROAS surged +229.6% above forecast. Weekly revenue uplift: +$56,480 (+$242,056 monthly, 68.9% above plan). Approximately 708 customers contributed to the uplift.",0.851368,HIGH,37,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-09-20 09:00:00,MSG-SUP-0035,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +229.6% — Positive change, no alert needed | 2025-09-20"
ANO-20250924-ROAS,2025-09-24,avg_roas,1,HIGH,UP,92.57,1.0769,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[HIGH] avg_roas moved UP +92.6% on 2025-09-24. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-22774.46,-11313.94,286,-97604.81,-27.771,"Marketing ROAS surged +92.6% above forecast. Weekly revenue uplift: +$22,774 (+$97,605 monthly, 27.8% above plan). Approximately 286 customers contributed to the uplift.",0.886352,HIGH,23,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-09-24 09:00:00,MSG-SUP-0021,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +92.6% — Positive change, no alert needed | 2025-09-24"
ANO-20250925-ROAS,2025-09-25,avg_roas,1,HIGH,UP,60.01,0.7617,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[HIGH] avg_roas moved UP +60.0% on 2025-09-25. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-14763.91,-7334.44,185,-63273.9,-18.003,"Marketing ROAS surged +60.0% above forecast. Weekly revenue uplift: +$14,764 (+$63,274 monthly, 18.0% above plan). Approximately 185 customers contributed to the uplift.",0.874413,HIGH,27,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-09-25 09:00:00,MSG-SUP-0025,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +60.0% — Positive change, no alert needed | 2025-09-25"
ANO-20251108-ROAS,2025-11-08,avg_roas,1,MEDIUM,UP,192.09,1.9763,avg_roas,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +192.1% on 2025-11-08. Root: avg_roas (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-47258.78,-23477.31,593,-202537.62,-57.627,"Marketing ROAS surged +192.1% above forecast. Weekly revenue uplift: +$47,259 (+$202,538 monthly, 57.6% above plan). Approximately 593 customers contributed to the uplift.",0.846458,HIGH,40,SUPPRESSED,Confirm attribution accuracy; verify no pixel or tracking anomalies are skewing attributed revenue,Identify which campaigns and keywords are driving the uplift; scale budget toward those performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-11-08 09:00:00,MSG-SUP-0038,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +192.1% — Positive change, no alert needed | 2025-11-08"
ANO-20251128-ROAS,2025-11-28,avg_roas,1,MEDIUM,DOWN,-58.79,-0.9295,total_clicks,DOWN,0.9,HIGH,False,none,1.0,HIGH,False,[MEDIUM] avg_roas moved DOWN -58.8% on 2025-11-28. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. No external suppression. Fully actionable.,14463.76,7185.34,181,61987.54,17.637,"Marketing ROAS is tracking $14,464 below forecast for the week. At current trajectory, this represents a $61,988 monthly shortfall — 17.6% below plan. Approximately 181 customers experienced degraded marketing roas.",0.893847,HIGH,21,INVESTIGATE,Pause ad groups with CPA > $50; audit for account-level policy violations or budget exhaustion,Review keyword targeting and negative-keyword lists; run auction insights to diagnose competitor spend surge,Performance Marketing,H,False,Daily,Email,QUEUED,2025-12-01 08:00:00,MSG-INV-0002,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Avg. ROAS DOWN -58.8% — Priority #21 | 2025-11-28
ANO-20251224-ROAS,2025-12-24,avg_roas,1,MEDIUM,UP,169.86,2.0137,total_clicks,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_roas moved UP +169.9% on 2025-12-24. Chain: avg_roas -> total_clicks. Suspected driver: total_clicks. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-41789.66,-20760.35,524,-179098.55,-50.958,"Marketing ROAS surged +169.9% above forecast. Weekly revenue uplift: +$41,790 (+$179,099 monthly, 51.0% above plan). Approximately 524 customers contributed to the uplift.",0.92307,HIGH,9,SUPPRESSED,Confirm attribution accuracy; check for pixel or tracking changes inflating attributed revenue,Identify campaigns driving ROAS and click uplift; reallocate budget toward top performers,Performance Marketing,L,False,Suppressed,,SUPPRESSED,2025-12-24 09:00:00,MSG-SUP-0009,audit-log@company.com,"[SUPPRESSED] Avg. ROAS UP +169.9% — Positive change, no alert needed | 2025-12-24"
ANO-20240417-CVR,2024-04-17,conversion_rate,1,MEDIUM,UP,11.32,1.8499,avg_discount_pct,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] conversion_rate moved UP +11.3% on 2024-04-17. Chain: conversion_rate -> avg_discount_pct. Suspected driver: avg_discount_pct. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-10110.49,-5022.71,127,-43330.69,-12.3287,"Conversion rate surged +11.3% above forecast. Weekly revenue uplift: +$10,110 (+$43,331 monthly, 12.3% above plan). Approximately 127 customers contributed to the uplift.",0.883985,HIGH,24,SUPPRESSED,Validate conversion uplift is margin-positive after discount cost; check gross margin on converted orders,A/B test discount depth vs conversion rate to find the optimal profitability threshold,Pricing / CRO,M,False,Suppressed,,SUPPRESSED,2024-04-17 09:00:00,MSG-SUP-0022,audit-log@company.com,"[SUPPRESSED] Conversion Rate UP +11.3% — Positive change, no alert needed | 2024-04-17"
ANO-20240618-CVR,2024-06-18,conversion_rate,1,MEDIUM,UP,16.03,2.1583,avg_discount_pct,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] conversion_rate moved UP +16.0% on 2024-06-18. Chain: conversion_rate -> avg_discount_pct. Suspected driver: avg_discount_pct. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-14154.69,-7031.8,177,-60662.96,-17.2601,"Conversion rate surged +16.0% above forecast. Weekly revenue uplift: +$14,155 (+$60,663 monthly, 17.3% above plan). Approximately 177 customers contributed to the uplift.",0.893252,HIGH,22,SUPPRESSED,Validate conversion uplift is margin-positive after discount cost; check gross margin on converted orders,A/B test discount depth vs conversion rate to find the optimal profitability threshold,Pricing / CRO,M,False,Suppressed,,SUPPRESSED,2024-06-18 09:00:00,MSG-SUP-0020,audit-log@company.com,"[SUPPRESSED] Conversion Rate UP +16.0% — Positive change, no alert needed | 2024-06-18"
