anomaly_id,date,kpi,layer4_priority_flag,urgency_label,delivery_channel,audience,recipient,alert_subject,message_id,sent_at,delivery_status,delivery_note
ANO-20250201-INV,2025-02-01,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -39.3% — Positive change, no alert needed | 2025-02-01",MSG-SUP-0109,2025-02-01 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20250131-INV,2025-01-31,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -38.7% — Positive change, no alert needed | 2025-01-31",MSG-SUP-0110,2025-01-31 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20250114-INV,2025-01-14,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +32.5% — Positive change, no alert needed | 2025-01-14",MSG-SUP-0111,2025-01-14 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20240417-INV,2024-04-17,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +29.1% — Positive change, no alert needed | 2024-04-17",MSG-SUP-0112,2024-04-17 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20250128-INV,2025-01-28,inventory_health,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +27.5% — Priority #152 | 2025-01-28,MSG-MON-0022,2025-02-03 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-02-03 at 09:00.
ANO-20241105-INV,2024-11-05,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +25.1% — Positive change, no alert needed | 2024-11-05",MSG-SUP-0113,2024-11-05 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20240626-STK,2024-06-26,n_stockouts,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Stockout Count DOWN -100.0% — Positive change, no alert needed | 2024-06-26",MSG-SUP-0114,2024-06-26 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: DOWN change on n_stockouts is the expected/positive direction -- not an issue, no escalation needed"
ANO-20250917-INV,2025-09-17,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -21.8% — Positive change, no alert needed | 2025-09-17",MSG-SUP-0115,2025-09-17 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20240618-DSC,2024-06-18,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +34.9% — Priority #156 | 2024-06-18,MSG-MON-0023,2024-06-24 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-06-24 at 09:00.
ANO-20240620-DSC,2024-06-20,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +28.6% — Priority #157 | 2024-06-20,MSG-MON-0024,2024-06-24 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-06-24 at 09:00.
ANO-20250202-CLK,2025-02-02,total_clicks,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +1.9% — Positive change, no alert needed | 2025-02-02",MSG-SUP-0116,2025-02-02 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on total_clicks is the expected/positive direction -- not an issue, no escalation needed"
ANO-20240619-DSC,2024-06-19,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +30.1% — Priority #159 | 2024-06-19,MSG-MON-0025,2024-06-24 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-06-24 at 09:00.
ANO-20250204-CLK,2025-02-04,total_clicks,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -2.1% — Priority #160 | 2025-02-04,MSG-MON-0026,2025-02-10 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-02-10 at 09:00.
ANO-20250129-RET,2025-01-29,return_rate,INVESTIGATE,Daily,Email,"Operations, Analyst",ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Return Rate UP +4.7% — Priority #161 | 2025-01-29,MSG-INV-0019,2025-01-30 08:00:00,QUEUED,Queued for daily digest email to ops-team-dl@company.com on 2025-01-30 at 08:00.
ANO-20251128-INV,2025-11-28,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -15.4% — Positive change, no alert needed | 2025-11-28",MSG-SUP-0117,2025-11-28 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20250130-DSC,2025-01-30,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +21.9% — Priority #163 | 2025-01-30,MSG-MON-0027,2025-02-03 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-02-03 at 09:00.
ANO-20250925-INV,2025-09-25,inventory_health,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +14.3% — Priority #164 | 2025-09-25,MSG-MON-0028,2025-09-29 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-09-29 at 09:00.
ANO-20240417-DSC,2024-04-17,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +25.2% — Priority #165 | 2024-04-17,MSG-MON-0029,2024-04-22 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-04-22 at 09:00.
ANO-20250925-DSC,2025-09-25,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +21.5% — Priority #166 | 2025-09-25,MSG-MON-0030,2025-09-29 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-09-29 at 09:00.
ANO-20250129-INV,2025-01-29,inventory_health,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -11.4% — Positive change, no alert needed | 2025-01-29",MSG-SUP-0118,2025-01-29 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on inventory_health is the expected/positive direction -- not an issue, no escalation needed"
ANO-20241214-DSC,2024-12-14,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +18.8% — Priority #168 | 2024-12-14,MSG-MON-0031,2024-12-16 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-12-16 at 09:00.
ANO-20240626-RET,2024-06-26,return_rate,INVESTIGATE,Daily,Email,"Operations, Analyst",ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Return Rate UP +3.6% — Priority #169 | 2024-06-26,MSG-INV-0020,2024-06-27 08:00:00,QUEUED,Queued for daily digest email to ops-team-dl@company.com on 2024-06-27 at 08:00.
ANO-20250131-DSC,2025-01-31,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +15.3% — Priority #170 | 2025-01-31,MSG-MON-0032,2025-02-03 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-02-03 at 09:00.
ANO-20250924-INV,2025-09-24,inventory_health,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +10.3% — Priority #171 | 2025-09-24,MSG-MON-0033,2025-09-29 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-09-29 at 09:00.
ANO-20241216-INV,2024-12-16,inventory_health,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN -10.2% — Priority #172 | 2024-12-16,MSG-MON-0034,2024-12-23 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-12-23 at 09:00.
ANO-20250924-DSC,2025-09-24,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +19.4% — Priority #173 | 2025-09-24,MSG-MON-0035,2025-09-29 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-09-29 at 09:00.
ANO-20240820-DSC,2024-08-20,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +15.4% — Priority #174 | 2024-08-20,MSG-MON-0036,2024-08-26 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-08-26 at 09:00.
ANO-20240821-DSC,2024-08-21,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +10.3% — Priority #175 | 2024-08-21,MSG-MON-0037,2024-08-26 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-08-26 at 09:00.
ANO-20241216-DSC,2024-12-16,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +7.1% — Priority #176 | 2024-12-16,MSG-MON-0038,2024-12-23 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-12-23 at 09:00.
ANO-20250201-DSC,2025-02-01,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +4.2% — Priority #177 | 2025-02-01,MSG-MON-0039,2025-02-03 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2025-02-03 at 09:00.
ANO-20240621-DSC,2024-06-21,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +4.0% — Priority #178 | 2024-06-21,MSG-MON-0040,2024-06-24 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-06-24 at 09:00.
ANO-20240618-CLK,2024-06-18,total_clicks,SUPPRESSED,Suppressed,,,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +0.1% — Positive change, no alert needed | 2024-06-18",MSG-SUP-0119,2024-06-18 09:00:00,SUPPRESSED,"Logged to audit log only. No notification sent. External driver: none. Suppressed: UP change on total_clicks is the expected/positive direction -- not an issue, no escalation needed"
ANO-20240417-STK,2024-04-17,n_stockouts,INVESTIGATE,Daily,Email,"Operations, Analyst",ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count ELEVATED — Priority #180 | 2024-04-17,MSG-INV-0021,2024-04-18 08:00:00,QUEUED,Queued for daily digest email to ops-team-dl@company.com on 2024-04-18 at 08:00.
ANO-20241105-STK,2024-11-05,n_stockouts,INVESTIGATE,Daily,Email,"Operations, Analyst",ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count ELEVATED — Priority #181 | 2024-11-05,MSG-INV-0022,2024-11-06 08:00:00,QUEUED,Queued for daily digest email to ops-team-dl@company.com on 2024-11-06 at 08:00.
ANO-20241216-STK,2024-12-16,n_stockouts,INVESTIGATE,Daily,Email,"Operations, Analyst",ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count ELEVATED — Priority #182 | 2024-12-16,MSG-INV-0023,2024-12-17 08:00:00,QUEUED,Queued for daily digest email to ops-team-dl@company.com on 2024-12-17 at 08:00.
ANO-20240622-DSC,2024-06-22,avg_discount_pct,MONITOR,Weekly,Digest,Analyst,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +0.4% — Priority #183 | 2024-06-22,MSG-MON-0041,2024-06-24 09:00:00,SCHEDULED,Scheduled for weekly digest email to analytics-team-dl@company.com on Monday 2024-06-24 at 09:00.
